test_labels,pred_labels,accuracy,loss_hist
1,1,0.813,21.894641879821794
0,0,0.813,1.2073868197868767
9,9,0.813,0.9915001554717302
1,1,0.813,1.0021122377287395
6,6,0.813,0.8226848423980792
6,4,0.813,0.7284800821143204
6,6,0.813,0.6990359054488967
6,0,0.813,0.6867421513683293
8,8,0.813,0.7252725762404357
0,0,0.813,0.6583135271164086
0,4,0.813,0.5785989905817869
6,4,0.813,0.5856472641208696
9,9,0.813,0.5587812086976919
9,9,0.813,0.574626653434866
8,8,0.813,0.5677899253179307
0,0,0.813,0.5659647324141195
9,9,0.813,0.5016732645809597
6,0,0.813,0.6326384339863184
2,2,0.813,0.49794228152440084
3,3,0.813,0.516546300743016
3,3,0.813,0.49445256806482013
3,3,0.813,0.6630265123664333
6,4,0.813,0.5955057530130109
7,7,0.813,0.5605681312394305
6,0,0.813,0.5083346671118132
1,1,0.813,0.49936706189244395
3,3,0.813,0.4551484204170119
2,2,0.813,0.5037277281448402
9,9,0.813,0.47331897878480605
2,4,0.813,0.4574016429433675
6,2,0.813,0.5033172009275992
1,1,0.813,0.4583314998573236
6,6,0.813,0.5053491836968728
3,3,0.813,0.4639137926466568
2,2,0.813,0.41622293626990214
5,5,0.813,0.4530733859584858
3,3,0.813,0.4127601519562769
0,0,0.813,0.4065260075669934
4,4,0.813,0.44259368794028325
3,2,0.813,0.5019805228514692
2,2,0.813,0.5021652851501779
1,1,0.813,0.4284129377734223
6,2,0.813,0.4339767627022872
3,3,0.813,0.41990812292724405
8,8,0.813,0.4118720212763025
7,7,0.813,0.6459565573832804
3,3,0.813,0.41928029410646106
1,1,0.813,0.4073651132874695
4,4,0.813,0.4339835485146198
9,9,0.813,0.4251281491464191
6,4,0.813,0.4880284886613591
5,5,0.813,0.5503085822783198
9,9,0.813,0.4675102964052774
0,0,0.813,0.5446567545066703
0,6,0.813,0.41832200432586725
0,0,0.813,0.4566277753426747
7,7,0.813,0.471204211018517
8,8,0.813,0.4072406650183262
7,7,0.813,0.46551238478305773
5,5,0.813,0.48373056321622315
5,7,0.813,0.4311822009080177
2,2,0.813,0.4878167784634584
4,4,0.813,0.3793598560322348
7,7,0.813,0.4056998520198505
1,1,0.813,0.40941838622836957
7,5,0.813,0.40611201277035264
0,0,0.813,0.39410377360130505
6,0,0.813,0.4025325010537181
6,6,0.813,0.4296844996748276
8,8,0.813,0.38299974518620417
5,5,0.813,0.3778577162211298
0,0,0.813,0.37964832124100417
3,3,0.813,0.40092328239295805
7,7,0.813,0.4477593645835715
7,7,0.813,0.42361496608365623
7,7,0.813,0.36841789404415265
4,4,0.813,0.3856718044066957
5,7,0.813,0.3688418262566492
3,3,0.813,0.4151265258929871
4,4,0.813,0.4378008654400205
1,1,0.813,0.37654488206430153
0,2,0.813,0.3763291257350982
8,8,0.813,0.3730366241027852
9,9,0.813,0.3625446039236562
7,7,0.813,0.36254002000717594
2,4,0.813,0.43021228716542326
4,4,0.813,0.3953461329648105
8,8,0.813,0.36980394710995584
7,7,0.813,0.5249063998510316
7,7,0.813,0.5397343047803287
3,3,0.813,0.5027263838659326
3,3,0.813,0.40347760924341747
9,9,0.813,0.40168308797057933
2,2,0.813,0.36793775700746356
2,2,0.813,0.7999599328298738
8,8,0.813,0.37151308959690343
4,4,0.813,0.4198167670750657
4,2,0.813,0.36654126630466755
8,8,0.813,0.40585237002450936
6,6,0.813,0.363964496407008
7,7,0.813,0.3635186084275743
5,5,0.813,0.3882061836128737
3,3,0.813,0.3952712838344481
1,1,0.813,0.3674055582429218
9,9,0.813,0.38060297157871964
1,1,0.813,0.3930147354892433
8,8,0.813,0.4047835997401425
6,6,0.813,0.3616101434382364
6,6,0.813,0.5207721906668756
6,6,0.813,0.4276661952020125
7,7,0.813,0.4374116221353357
0,0,0.813,0.41217563560198833
5,5,0.813,0.3600347919034311
3,4,0.813,0.4078750010366672
7,7,0.813,0.3573139419517184
6,6,0.813,0.3895949595902195
8,8,0.813,0.3846567885132698
8,0,0.813,0.37529680515669955
9,9,0.813,0.36927619406415807
